genome,secondary_cluster,threshold,cluster_method,comparison_algorithm,primary_cluster
GROS22-2_SAMEA112714791_MAG_00000101.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714792_MAG_00000075.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714793_MAG_00000072.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714799_MAG_00000106.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714800_MAG_00000147.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714801_MAG_00000093.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714802_MAG_00000087.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714803_MAG_00000131.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714804_MAG_00000194.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714813_MAG_00000263.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714816_MAG_00000049.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714817_MAG_00000015.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714818_MAG_00000205.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714819_MAG_00000121.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714827_MAG_00000162.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714828_MAG_00000110.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714829_MAG_00000018.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714830_MAG_00000006.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714831_MAG_00000125.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714832_MAG_00000122.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714845_MAG_00000154.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714846_MAG_00000128.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714847_MAG_00000107.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714848_MAG_00000049.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714849_MAG_00000159.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714850_MAG_00000294.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714857_MAG_00000083.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714858_MAG_00000119.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714859_MAG_00000192.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714860_MAG_00000150.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714861_MAG_00000167.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714862_MAG_00000279.fa,852_1,0.010000000000000009,average,ANImf,852
GROS22-2_SAMEA112714811_MAG_00000217.fa,853_1,0.010000000000000009,average,ANImf,853
GROS22-2_SAMEA112714813_MAG_00000245.fa,853_2,0.010000000000000009,average,ANImf,853
GROS22-2_SAMEA112714853_MAG_00000117.fa,853_3,0.010000000000000009,average,ANImf,853
GROS22-2_SAMEA112714812_MAG_00000217.fa,854_0,0.010000000000000009,average,ANImf,854
GROS22-2_SAMEA112714839_MAG_00000183.fa,855_0,0.010000000000000009,average,ANImf,855
GROS22-2_SAMEA112714841_MAG_00000021.fa,856_0,0.010000000000000009,average,ANImf,856
GROS22-1_SAMEA110290256_MAG_00000068.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290257_MAG_00000179.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290258_MAG_00000057.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290259_MAG_00000062.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290274_MAG_00000032.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290275_MAG_00000083.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290276_MAG_00000140.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290277_MAG_00000047.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290282_MAG_00000092.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290283_MAG_00000104.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290311_MAG_00000039.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290312_MAG_00000151.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290313_MAG_00000042.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290318_MAG_00000035.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290319_MAG_00000031.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714775_MAG_00000128.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714776_MAG_00000116.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714777_MAG_00000053.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714778_MAG_00000109.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714781_MAG_00000197.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714782_MAG_00000163.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714783_MAG_00000014.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714784_MAG_00000023.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714793_MAG_00000039.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714794_MAG_00000152.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714795_MAG_00000087.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714796_MAG_00000017.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714802_MAG_00000029.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714807_MAG_00000243.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714810_MAG_00000198.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714811_MAG_00000122.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714812_MAG_00000154.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714813_MAG_00000158.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714821_MAG_00000311.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714822_MAG_00000246.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714824_MAG_00000060.fa,857_1,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290281_MAG_00000022.fa,857_2,0.010000000000000009,average,ANImf,857
GROS22-1_SAMEA110290280_MAG_00000108.fa,857_3,0.010000000000000009,average,ANImf,857
GROS22-2_SAMEA112714794_MAG_00000011.fa,858_0,0.010000000000000009,average,ANImf,858
GROS22-1_SAMEA110290262_MAG_00000060.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-1_SAMEA110290263_MAG_00000126.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-1_SAMEA110290264_MAG_00000053.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-1_SAMEA110290265_MAG_00000079.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714787_MAG_00000043.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714788_MAG_00000115.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714789_MAG_00000022.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714790_MAG_00000014.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714799_MAG_00000179.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714802_MAG_00000111.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714810_MAG_00000081.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714812_MAG_00000293.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714813_MAG_00000171.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714816_MAG_00000037.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714817_MAG_00000075.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714818_MAG_00000204.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714827_MAG_00000194.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714829_MAG_00000135.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714830_MAG_00000240.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714845_MAG_00000110.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714846_MAG_00000092.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714847_MAG_00000234.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714848_MAG_00000130.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714860_MAG_00000242.fa,859_1,0.010000000000000009,average,ANImf,859
GROS22-2_SAMEA112714819_MAG_00000122.fa,860_1,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714828_MAG_00000018.fa,860_1,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714831_MAG_00000321.fa,860_1,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714850_MAG_00000190.fa,860_1,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714845_MAG_00000135.fa,860_2,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714847_MAG_00000024.fa,860_3,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714846_MAG_00000212.fa,860_4,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714848_MAG_00000192.fa,860_5,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714791_MAG_00000033.fa,860_6,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714792_MAG_00000111.fa,860_7,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714790_MAG_00000086.fa,860_8,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714859_MAG_00000189.fa,860_9,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714860_MAG_00000256.fa,860_10,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714857_MAG_00000054.fa,860_11,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714858_MAG_00000083.fa,860_12,0.010000000000000009,average,ANImf,860
GROS22-1_SAMEA110290302_MAG_00000133.fa,860_13,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714799_MAG_00000161.fa,860_14,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714802_MAG_00000174.fa,860_15,0.010000000000000009,average,ANImf,860
GROS22-1_SAMEA110290300_MAG_00000013.fa,860_16,0.010000000000000009,average,ANImf,860
GROS22-1_SAMEA110290298_MAG_00000145.fa,860_17,0.010000000000000009,average,ANImf,860
GROS22-1_SAMEA110290301_MAG_00000056.fa,860_18,0.010000000000000009,average,ANImf,860
GROS22-2_SAMEA112714831_MAG_00000333.fa,860_19,0.010000000000000009,average,ANImf,860
GROS22-1_SAMEA110290303_MAG_00000111.fa,861_0,0.010000000000000009,average,ANImf,861
GROS22-2_SAMEA112714776_MAG_00000223.fa,862_1,0.010000000000000009,average,ANImf,862
GROS22-2_SAMEA112714833_MAG_00000205.fa,862_1,0.010000000000000009,average,ANImf,862
GROS22-2_SAMEA112714834_MAG_00000199.fa,862_1,0.010000000000000009,average,ANImf,862
GROS22-2_SAMEA112714836_MAG_00000010.fa,862_1,0.010000000000000009,average,ANImf,862
GROS22-2_SAMEA112714785_MAG_00000020.fa,863_1,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714797_MAG_00000151.fa,863_1,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714798_MAG_00000083.fa,863_1,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714811_MAG_00000349.fa,863_1,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714814_MAG_00000220.fa,863_1,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714815_MAG_00000300.fa,863_1,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714825_MAG_00000201.fa,863_1,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714826_MAG_00000364.fa,863_1,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714786_MAG_00000199.fa,863_2,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714794_MAG_00000231.fa,863_3,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714813_MAG_00000071.fa,863_4,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714822_MAG_00000020.fa,863_5,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714812_MAG_00000017.fa,863_6,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714810_MAG_00000080.fa,863_7,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714782_MAG_00000156.fa,863_8,0.010000000000000009,average,ANImf,863
GROS22-1_SAMEA110290315_MAG_00000231.fa,863_9,0.010000000000000009,average,ANImf,863
GROS22-2_SAMEA112714839_MAG_00000151.fa,864_1,0.010000000000000009,average,ANImf,864
GROS22-2_SAMEA112714840_MAG_00000091.fa,864_1,0.010000000000000009,average,ANImf,864
GROS22-2_SAMEA112714841_MAG_00000093.fa,864_1,0.010000000000000009,average,ANImf,864
GROS22-2_SAMEA112714842_MAG_00000084.fa,864_1,0.010000000000000009,average,ANImf,864
GROS22-1_SAMEA110290250_MAG_00000057.fa,865_1,0.010000000000000009,average,ANImf,865
GROS22-1_SAMEA110290251_MAG_00000074.fa,865_1,0.010000000000000009,average,ANImf,865
GROS22-1_SAMEA110290252_MAG_00000042.fa,865_1,0.010000000000000009,average,ANImf,865
GROS22-1_SAMEA110290253_MAG_00000074.fa,865_1,0.010000000000000009,average,ANImf,865
GROS22-1_SAMEA110290255_MAG_00000207.fa,865_1,0.010000000000000009,average,ANImf,865
GROS22-1_SAMEA110290268_MAG_00000034.fa,865_1,0.010000000000000009,average,ANImf,865
GROS22-1_SAMEA110290269_MAG_00000047.fa,865_1,0.010000000000000009,average,ANImf,865
GROS22-1_SAMEA110290270_MAG_00000004.fa,865_1,0.010000000000000009,average,ANImf,865
GROS22-1_SAMEA110290271_MAG_00000048.fa,865_1,0.010000000000000009,average,ANImf,865
GROS22-1_SAMEA110290272_MAG_00000003.fa,865_1,0.010000000000000009,average,ANImf,865
GROS22-1_SAMEA110290273_MAG_00000045.fa,865_1,0.010000000000000009,average,ANImf,865
GROS22-1_SAMEA110290279_MAG_00000212.fa,865_2,0.010000000000000009,average,ANImf,865
GROS22-1_SAMEA110290292_MAG_00000169.fa,866_1,0.010000000000000009,average,ANImf,866
GROS22-1_SAMEA110290293_MAG_00000151.fa,866_1,0.010000000000000009,average,ANImf,866
GROS22-1_SAMEA110290294_MAG_00000065.fa,866_1,0.010000000000000009,average,ANImf,866
GROS22-1_SAMEA110290295_MAG_00000030.fa,866_1,0.010000000000000009,average,ANImf,866
GROS22-1_SAMEA110290312_MAG_00000096.fa,866_1,0.010000000000000009,average,ANImf,866
GROS22-1_SAMEA110290313_MAG_00000055.fa,866_1,0.010000000000000009,average,ANImf,866
GROS22-1_SAMEA110290318_MAG_00000001.fa,866_1,0.010000000000000009,average,ANImf,866
GROS22-2_SAMEA112714776_MAG_00000118.fa,866_1,0.010000000000000009,average,ANImf,866
GROS22-2_SAMEA112714782_MAG_00000118.fa,866_1,0.010000000000000009,average,ANImf,866
GROS22-2_SAMEA112714796_MAG_00000132.fa,866_1,0.010000000000000009,average,ANImf,866
GROS22-2_SAMEA112714810_MAG_00000249.fa,866_1,0.010000000000000009,average,ANImf,866
GROS22-1_SAMEA110290311_MAG_00000032.fa,866_2,0.010000000000000009,average,ANImf,866
GROS22-1_SAMEA110290304_MAG_00000009.fa,866_3,0.010000000000000009,average,ANImf,866
GROS22-1_SAMEA110290307_MAG_00000068.fa,866_4,0.010000000000000009,average,ANImf,866
GROS22-2_SAMEA112714782_MAG_00000077.fa,867_1,0.010000000000000009,average,ANImf,867
GROS22-2_SAMEA112714799_MAG_00000051.fa,867_1,0.010000000000000009,average,ANImf,867
GROS22-2_SAMEA112714802_MAG_00000021.fa,867_1,0.010000000000000009,average,ANImf,867
GROS22-2_SAMEA112714810_MAG_00000156.fa,867_1,0.010000000000000009,average,ANImf,867
GROS22-2_SAMEA112714811_MAG_00000127.fa,867_1,0.010000000000000009,average,ANImf,867
GROS22-2_SAMEA112714812_MAG_00000089.fa,867_1,0.010000000000000009,average,ANImf,867
GROS22-2_SAMEA112714813_MAG_00000166.fa,867_1,0.010000000000000009,average,ANImf,867
GROS22-2_SAMEA112714827_MAG_00000144.fa,867_1,0.010000000000000009,average,ANImf,867
GROS22-2_SAMEA112714828_MAG_00000124.fa,867_1,0.010000000000000009,average,ANImf,867
GROS22-2_SAMEA112714829_MAG_00000130.fa,867_1,0.010000000000000009,average,ANImf,867
GROS22-2_SAMEA112714830_MAG_00000044.fa,867_1,0.010000000000000009,average,ANImf,867
GROS22-1_SAMEA110290256_MAG_00000015.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-1_SAMEA110290257_MAG_00000143.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-1_SAMEA110290259_MAG_00000003.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-2_SAMEA112714776_MAG_00000220.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-2_SAMEA112714777_MAG_00000144.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-2_SAMEA112714781_MAG_00000177.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-2_SAMEA112714782_MAG_00000095.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-2_SAMEA112714783_MAG_00000088.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-2_SAMEA112714784_MAG_00000081.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-2_SAMEA112714794_MAG_00000006.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-2_SAMEA112714795_MAG_00000100.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-2_SAMEA112714796_MAG_00000167.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-2_SAMEA112714810_MAG_00000211.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-2_SAMEA112714811_MAG_00000330.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-2_SAMEA112714812_MAG_00000137.fa,868_1,0.010000000000000009,average,ANImf,868
GROS22-1_SAMEA110290283_MAG_00000085.fa,868_2,0.010000000000000009,average,ANImf,868
GROS22-1_SAMEA110290282_MAG_00000156.fa,868_3,0.010000000000000009,average,ANImf,868
GROS22-1_SAMEA110290276_MAG_00000014.fa,868_4,0.010000000000000009,average,ANImf,868
GROS22-1_SAMEA110290263_MAG_00000125.fa,869_1,0.010000000000000009,average,ANImf,869
GROS22-1_SAMEA110290267_MAG_00000030.fa,869_2,0.010000000000000009,average,ANImf,869
GROS22-1_SAMEA110290262_MAG_00000130.fa,869_3,0.010000000000000009,average,ANImf,869
GROS22-1_SAMEA110290266_MAG_00000131.fa,870_1,0.010000000000000009,average,ANImf,870
GROS22-2_SAMEA112714819_MAG_00000247.fa,870_2,0.010000000000000009,average,ANImf,870
GROS22-1_SAMEA110290267_MAG_00000057.fa,870_3,0.010000000000000009,average,ANImf,870
GROS22-1_SAMEA110290263_MAG_00000065.fa,870_4,0.010000000000000009,average,ANImf,870
GROS22-1_SAMEA110290264_MAG_00000093.fa,870_5,0.010000000000000009,average,ANImf,870
GROS22-2_SAMEA112714788_MAG_00000008.fa,870_6,0.010000000000000009,average,ANImf,870
GROS22-1_SAMEA110290262_MAG_00000093.fa,870_7,0.010000000000000009,average,ANImf,870
GROS22-2_SAMEA112714790_MAG_00000058.fa,870_8,0.010000000000000009,average,ANImf,870
GROS22-1_SAMEA110290265_MAG_00000113.fa,870_9,0.010000000000000009,average,ANImf,870
GROS22-1_SAMEA110290257_MAG_00000097.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-1_SAMEA110290259_MAG_00000110.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-1_SAMEA110290274_MAG_00000143.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-1_SAMEA110290280_MAG_00000135.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-1_SAMEA110290281_MAG_00000049.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-1_SAMEA110290282_MAG_00000049.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-1_SAMEA110290283_MAG_00000126.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-1_SAMEA110290293_MAG_00000123.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714775_MAG_00000141.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714776_MAG_00000122.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714781_MAG_00000133.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714782_MAG_00000102.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714783_MAG_00000020.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714784_MAG_00000041.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714793_MAG_00000106.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714794_MAG_00000073.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714795_MAG_00000003.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714796_MAG_00000006.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714807_MAG_00000092.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714810_MAG_00000056.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714811_MAG_00000254.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714812_MAG_00000169.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714813_MAG_00000216.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714821_MAG_00000297.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714822_MAG_00000161.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714823_MAG_00000167.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714824_MAG_00000010.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714851_MAG_00000104.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714852_MAG_00000175.fa,871_1,0.010000000000000009,average,ANImf,871
GROS22-2_SAMEA112714853_MAG_00000131.fa,871_1,0.010000000000000009,average,ANImf,871
